Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Acceleration X,Acceleration Y,Channel 9,Velocity X,Velocity Y,Channel 12,Displacement X,DIsplacement Y,Channel 15
779,64,-8730,1157,112,-12807,0,0,-43.13,-0.01,-0.02,-155.37,-0.01,-0.03,-281.46
777,66,-8723,1155,114,-12800,0,0,-43.11,-0.01,-0.02,-155.37,-0.01,-0.03,-281.46
779,63,-8726,1157,111,-12803,0,0,-43.12,-0.01,-0.02,-155.37,-0.01,-0.03,-281.46
773,65,-8725,1151,113,-12802,0,-0.11,-43.12,-0.01,-0.02,-155.37,-0.01,-0.03,-281.46
778,59,-8724,1156,107,-12801,0,-0.12,-43.11,-0.01,-0.02,-155.37,-0.01,-0.03,-281.46
775,55,-8731,1153,103,-12808,0,-0.14,-43.13,-0.01,-0.02,-155.37,-0.01,-0.03,-281.46
776,56,-8727,1154,104,-12804,0,-0.13,-43.12,-0.01,-0.02,-156.24,-0.01,-0.03,-284.61
774,56,-8733,1152,104,-12810,0,-0.13,-43.13,-0.01,-0.02,-156.24,-0.01,-0.03,-284.61
781,67,-8722,1159,115,-12799,0,-0.1,-43.11,-0.01,-0.02,-156.24,-0.01,-0.03,-284.61
783,63,-8725,1161,111,-12802,0,-0.11,-43.12,-0.01,-0.02,-156.24,-0.01,-0.03,-284.61
778,58,-8723,1156,106,-12800,0,-0.13,-43.11,-0.01,-0.02,-156.24,-0.01,-0.03,-284.61
776,57,-8721,1153,105,-12798,0,-0.13,-43.11,-0.01,-0.02,-156.24,-0.01,-0.03,-284.61
778,64,-8726,1155,112,-12803,0,-0.11,-43.12,-0.01,-0.02,-156.24,-0.01,-0.03,-284.61
775,65,-8716,1152,113,-12793,0,0,-43.09,-0.01,-0.02,-156.24,-0.01,-0.03,-284.61
775,63,-8718,1152,111,-12795,0,0,-43.1,-0.01,-0.02,-157.1,-0.01,-0.03,-287.72
773,56,-8731,1151,104,-12808,0,0,-43.13,-0.01,-0.02,-157.1,-0.01,-0.03,-287.72
770,54,-8730,1148,102,-12807,0,0,-43.13,-0.01,-0.02,-157.1,-0.01,-0.03,-287.72
772,61,-8728,1150,109,-12805,0,0,-43.12,-0.01,-0.02,-157.1,-0.01,-0.03,-287.72
771,66,-8721,1149,114,-12798,0,0,-43.11,-0.01,-0.02,-157.1,-0.01,-0.03,-287.72
771,69,-8724,1149,117,-12801,0,0,-43.11,-0.01,-0.02,-157.1,-0.01,-0.03,-287.72
770,61,-8721,1148,109,-12798,0,0,-43.11,-0.01,-0.02,-157.1,-0.01,-0.03,-287.72
769,60,-8721,1147,108,-12798,0,0,-43.11,-0.01,-0.02,-157.1,-0.01,-0.03,-287.72
768,58,-8714,1146,106,-12791,0,0,-43.09,-0.01,-0.02,-157.95,-0.01,-0.03,-290.85
767,61,-8717,1145,109,-12794,0,0,-43.1,-0.01,-0.02,-157.95,-0.01,-0.03,-290.85
766,57,-8720,1144,105,-12797,0,0,-43.1,-0.01,-0.02,-157.95,-0.01,-0.03,-290.85
766,57,-8724,1144,105,-12801,0,0,-43.11,-0.01,-0.02,-157.95,-0.01,-0.03,-290.85
774,62,-8729,1152,110,-12806,0,0,-43.12,-0.01,-0.02,-157.95,-0.01,-0.03,-290.85
774,61,-8729,1152,109,-12806,0,0,-43.12,-0.01,-0.02,-157.95,-0.01,-0.03,-290.85
770,66,-8729,1148,114,-12806,0,0,-43.12,-0.01,-0.02,-157.95,-0.01,-0.03,-290.85
775,62,-8730,1153,110,-12807,0,0,-43.13,-0.01,-0.02,-157.95,-0.01,-0.03,-290.85
773,60,-8732,1151,108,-12809,0,0,-43.13,-0.01,-0.02,-158.82,-0.01,-0.03,-294.05
772,57,-8722,1150,105,-12799,0,0,-43.11,-0.01,-0.02,-158.82,-0.01,-0.03,-294.05
779,59,-8723,1157,107,-12800,0,0,-43.11,-0.01,-0.02,-158.82,-0.01,-0.03,-294.05
776,63,-8738,1154,111,-12815,0,0,-43.15,-0.01,-0.02,-158.82,-0.01,-0.03,-294.05
780,68,-8737,1158,116,-12814,0,0,-43.15,-0.01,-0.02,-158.82,-0.01,-0.03,-294.05
766,64,-8729,1144,112,-12806,0,0,-43.12,-0.01,-0.02,-158.82,-0.01,-0.03,-294.05
771,70,-8724,1149,118,-12801,0,0,-43.11,-0.01,-0.02,-158.82,-0.01,-0.03,-294.05
770,64,-8728,1148,112,-12805,0,0,-43.12,-0.01,-0.02,-158.82,-0.01,-0.03,-294.05
767,59,-8728,1145,107,-12805,0,0,-43.12,-0.01,-0.02,-159.69,-0.01,-0.03,-297.26
772,56,-8731,1150,104,-12808,0,0,-43.13,-0.01,-0.02,-159.69,-0.01,-0.03,-297.26
776,57,-8727,1154,105,-12804,0,0,-43.12,-0.01,-0.02,-159.69,-0.01,-0.03,-297.26
774,59,-8731,1152,107,-12808,0,0,-43.13,-0.01,-0.02,-159.69,-0.01,-0.03,-297.26
779,59,-8728,1157,107,-12805,0,0,-43.12,-0.01,-0.02,-159.69,-0.01,-0.03,-297.26
777,61,-8733,1155,109,-12810,0,0,-43.14,-0.01,-0.02,-159.69,-0.01,-0.03,-297.26
778,69,-8731,1156,117,-12808,0,0,-43.13,-0.01,-0.02,-159.69,-0.01,-0.03,-297.26
771,68,-8729,1149,116,-12806,0,0,-43.12,-0.01,-0.02,-159.69,-0.01,-0.03,-297.26
777,65,-8732,1155,113,-12809,0,0,-43.13,-0.01,-0.02,-160.54,-0.01,-0.03,-300.44
781,61,-8734,1159,109,-12811,0,0,-43.14,-0.01,-0.02,-160.54,-0.01,-0.03,-300.44
778,61,-8730,1156,109,-12807,0,0,-43.13,-0.01,-0.02,-160.54,-0.01,-0.03,-300.44
777,60,-8731,1155,108,-12808,0,0,-43.13,-0.01,-0.02,-160.54,-0.01,-0.03,-300.44
776,59,-8729,1154,107,-12806,0,0,-43.13,-0.01,-0.02,-160.54,-0.01,-0.03,-300.44
776,63,-8730,1154,111,-12807,0,0,-43.13,-0.01,-0.02,-160.54,-0.01,-0.03,-300.44
781,64,-8731,1159,112,-12808,0,0,-43.13,-0.01,-0.02,-160.54,-0.01,-0.03,-300.44
780,57,-8739,1158,105,-12816,0,0,-43.15,-0.01,-0.02,-160.54,-0.01,-0.03,-300.44
777,58,-8732,1155,106,-12809,0,0,-43.13,-0.01,-0.02,-161.41,-0.01,-0.03,-303.69
771,62,-8730,1149,110,-12807,0,0,-43.13,-0.01,-0.02,-161.41,-0.01,-0.03,-303.69
772,60,-8729,1150,108,-12806,0,0,-43.12,-0.01,-0.02,-161.41,-0.01,-0.03,-303.69
766,62,-8733,1144,110,-12810,0,0,-43.13,-0.01,-0.02,-161.41,-0.01,-0.03,-303.69
769,62,-8728,1147,110,-12805,0,0,-43.12,-0.01,-0.02,-161.41,-0.01,-0.03,-303.69
773,70,-8731,1151,118,-12808,0,0,-43.13,-0.01,-0.02,-161.41,-0.01,-0.03,-303.69
771,64,-8729,1149,112,-12806,0,0,-43.12,-0.01,-0.02,-161.41,-0.01,-0.03,-303.69
774,64,-8729,1152,112,-12806,0,0,-43.12,-0.01,-0.02,-161.41,-0.01,-0.03,-303.69
777,57,-8722,1155,105,-12799,0,0,-43.11,-0.01,-0.02,-162.28,-0.01,-0.03,-306.96
777,57,-8736,1155,105,-12813,0,0,-43.14,-0.01,-0.02,-162.28,-0.01,-0.03,-306.96
781,58,-8737,1159,106,-12814,0,0,-43.15,-0.01,-0.02,-162.28,-0.01,-0.03,-306.96
774,60,-8725,1152,108,-12802,0,0,-43.12,-0.01,-0.02,-162.28,-0.01,-0.03,-306.96
772,64,-8720,1150,112,-12797,0,0,-43.1,-0.01,-0.02,-162.28,-0.01,-0.03,-306.96
773,59,-8730,1151,107,-12807,0,0,-43.13,-0.01,-0.02,-162.28,-0.01,-0.03,-306.96
772,61,-8727,1150,109,-12804,0,0,-43.12,-0.01,-0.02,-162.28,-0.01,-0.03,-306.96
764,62,-8731,1142,110,-12808,0,0,-43.13,-0.01,-0.02,-162.28,-0.01,-0.03,-306.96
772,63,-8728,1150,111,-12805,0,0,-43.12,-0.01,-0.02,-163.13,-0.01,-0.03,-310.19
772,76,-8733,1150,124,-12810,0,0,-43.14,-0.01,-0.02,-163.13,-0.01,-0.03,-310.19
775,69,-8738,1153,117,-12815,0,0,-43.15,-0.01,-0.02,-163.13,-0.01,-0.03,-310.19
772,63,-8737,1150,111,-12814,0,0,-43.14,-0.01,-0.02,-163.13,-0.01,-0.03,-310.19
769,66,-8727,1147,114,-12804,0,0,-43.12,-0.01,-0.02,-163.13,-0.01,-0.03,-310.19
775,73,-8726,1153,121,-12803,0,0,-43.12,-0.01,-0.02,-163.13,-0.01,-0.03,-310.19
776,65,-8728,1154,113,-12805,0,0,-43.12,-0.01,-0.02,-163.13,-0.01,-0.03,-310.19
772,57,-8735,1150,105,-12812,0,0,-43.14,-0.01,-0.02,-163.13,-0.01,-0.03,-310.19
774,66,-8736,1152,114,-12813,0,0,-43.14,-0.01,-0.02,-163.99,-0.01,-0.03,-313.44
771,60,-8727,1149,108,-12804,0,0,-43.12,-0.01,-0.02,-163.99,-0.01,-0.03,-313.44
766,60,-8731,1144,108,-12808,0,0,-43.13,-0.01,-0.02,-163.99,-0.01,-0.03,-313.44
761,65,-8730,1139,113,-12807,0,0,-43.12,-0.01,-0.02,-163.99,-0.01,-0.03,-313.44
760,62,-8728,1138,110,-12805,0,0,-43.12,-0.01,-0.02,-163.99,-0.01,-0.03,-313.44
766,63,-8728,1144,111,-12805,0,0,-43.12,-0.01,-0.02,-163.99,-0.01,-0.03,-313.44
769,65,-8732,1147,113,-12809,0,0,-43.13,-0.01,-0.02,-163.99,-0.01,-0.03,-313.44
774,61,-8728,1152,109,-12805,0,0,-43.12,-0.01,-0.02,-163.99,-0.01,-0.03,-313.44
780,67,-8724,1158,115,-12801,0,0,-43.12,-0.01,-0.02,-164.85,-0.01,-0.03,-316.76
778,62,-8733,1156,110,-12810,0,0,-43.14,-0.01,-0.02,-164.85,-0.01,-0.03,-316.76
780,60,-8730,1158,108,-12807,0,0,-43.13,-0.01,-0.02,-164.85,-0.01,-0.03,-316.76
779,69,-8726,1157,117,-12803,0,0,-43.12,-0.01,-0.02,-164.85,-0.01,-0.03,-316.76
780,61,-8733,1158,109,-12810,0,0,-43.14,-0.01,-0.02,-164.85,-0.01,-0.03,-316.76
783,70,-8733,1161,118,-12810,0,0,-43.14,-0.01,-0.02,-164.85,-0.01,-0.03,-316.76
777,63,-8725,1155,111,-12802,0,0,-43.12,-0.01,-0.02,-164.85,-0.01,-0.03,-316.76
776,60,-8723,1154,108,-12800,0,0,-43.11,-0.01,-0.02,-164.85,-0.01,-0.03,-316.76
774,62,-8719,1152,110,-12796,0,0,-43.1,-0.01,-0.02,-165.71,-0.01,-0.03,-320.05
778,63,-8721,1156,111,-12798,0,0,-43.11,-0.01,-0.02,-165.71,-0.01,-0.03,-320.05
778,67,-8732,1156,115,-12809,0,0,-43.13,-0.01,-0.02,-165.71,-0.01,-0.03,-320.05
787,64,-8717,1165,112,-12794,0,0,-43.1,-0.01,-0.02,-165.71,-0.01,-0.03,-320.05
780,60,-8710,1158,108,-12787,0,0,-43.08,-0.01,-0.02,-165.71,-0.01,-0.03,-320.05
785,66,-8720,1163,114,-12797,0,0,-43.11,-0.01,-0.02,-165.71,-0.01,-0.03,-320.05
776,64,-8732,1154,112,-12809,0,0,-43.13,-0.01,-0.02,-165.71,-0.01,-0.03,-320.05
770,63,-8728,1148,111,-12805,0,0,-43.12,-0.01,-0.02,-165.71,-0.01,-0.03,-320.05
770,57,-8729,1148,105,-12806,0,0,-43.12,-0.01,-0.02,-166.56,-0.01,-0.03,-323.35
777,55,-8734,1155,103,-12811,0,0,-43.14,-0.01,-0.02,-166.56,-0.01,-0.03,-323.35
775,60,-8724,1153,108,-12801,0,0,-43.12,-0.01,-0.02,-166.56,-0.01,-0.03,-323.35
768,61,-8711,1146,109,-12788,0,0,-43.08,-0.01,-0.02,-166.56,-0.01,-0.03,-323.35
772,55,-8719,1150,103,-12796,0,0,-43.1,-0.01,-0.02,-166.56,-0.01,-0.03,-323.35
771,50,-8718,1149,98,-12795,0,0,-43.1,-0.01,-0.02,-166.56,-0.01,-0.03,-323.35
769,64,-8725,1147,112,-12802,0,0,-43.12,-0.01,-0.02,-166.56,-0.01,-0.03,-323.35
772,65,-8729,1150,113,-12806,0,0,-43.13,-0.01,-0.02,-166.56,-0.01,-0.03,-323.35
772,57,-8726,1150,105,-12803,0,0,-43.12,-0.01,-0.02,-167.43,-0.01,-0.03,-326.72
776,57,-8715,1154,105,-12792,0,0,-43.09,-0.01,-0.02,-167.43,-0.01,-0.03,-326.72
779,58,-8725,1157,106,-12802,0,0,-43.12,-0.01,-0.02,-167.43,-0.01,-0.03,-326.72
780,56,-8725,1158,104,-12802,0,0,-43.12,-0.01,-0.02,-167.43,-0.01,-0.03,-326.72
779,53,-8718,1156,101,-12796,0,0,-43.1,-0.01,-0.02,-167.43,-0.01,-0.03,-326.72
778,65,-8721,1155,113,-12799,0,0,-43.11,-0.01,-0.02,-167.43,-0.01,-0.03,-326.72
777,64,-8721,1154,112,-12799,0,0,-43.11,-0.01,-0.02,-167.43,-0.01,-0.03,-326.72
784,59,-8733,1161,107,-12811,0,0,-43.14,-0.01,-0.02,-167.43,-0.01,-0.03,-326.72
780,59,-8733,1157,107,-12811,0,0,-43.14,-0.01,-0.02,-168.3,-0.01,-0.03,-330.1
779,57,-8733,1156,105,-12811,0,0,-43.14,-0.01,-0.02,-168.3,-0.01,-0.03,-330.1
775,56,-8732,1152,104,-12810,0,0,-43.14,-0.01,-0.02,-168.3,-0.01,-0.03,-330.1
773,56,-8719,1150,104,-12797,0,0,-43.11,-0.01,-0.02,-168.3,-0.01,-0.03,-330.1
768,61,-8725,1145,109,-12803,0,0,-43.12,-0.01,-0.02,-168.3,-0.01,-0.03,-330.1
767,68,-8726,1144,116,-12804,0,0,-43.12,-0.01,-0.02,-168.3,-0.01,-0.03,-330.1
771,60,-8723,1148,108,-12801,0,0,-43.11,-0.01,-0.02,-168.3,-0.01,-0.03,-330.1
772,62,-8723,1149,110,-12801,0,0,-43.12,-0.01,-0.02,-168.3,-0.01,-0.03,-330.1
773,64,-8725,1150,112,-12803,0,0,-43.12,-0.01,-0.02,-169.17,-0.01,-0.04,-333.51
775,61,-8727,1152,109,-12805,0,0,-43.12,-0.01,-0.02,-169.17,-0.01,-0.04,-333.51
774,61,-8730,1151,109,-12808,0,0,-43.13,-0.01,-0.02,-169.17,-0.01,-0.04,-333.51
772,61,-8730,1149,109,-12808,0,0,-43.13,-0.01,-0.02,-169.17,-0.01,-0.04,-333.51
775,65,-8715,1152,113,-12793,0,0,-43.1,-0.01,-0.02,-169.17,-0.01,-0.04,-333.51
777,59,-8730,1154,107,-12808,0,0,-43.13,-0.01,-0.02,-169.17,-0.01,-0.04,-333.51
781,62,-8734,1158,110,-12812,0,0,-43.14,-0.01,-0.02,-169.17,-0.01,-0.04,-333.51
773,62,-8730,1150,110,-12808,0,0,-43.13,-0.01,-0.02,-169.17,-0.01,-0.04,-333.51
767,63,-8719,1145,111,-12796,0,0,-43.1,-0.01,-0.02,-170.02,-0.01,-0.04,-336.88
767,62,-8719,1145,110,-12797,0,0,-43.11,-0.01,-0.02,-170.02,-0.01,-0.04,-336.88
766,63,-8732,1144,111,-12810,0,0,-43.13,-0.01,-0.02,-170.02,-0.01,-0.04,-336.88
767,60,-8734,1145,108,-12812,0,0,-43.14,-0.01,-0.02,-170.02,-0.01,-0.04,-336.88
766,62,-8731,1144,110,-12809,0,0,-43.13,-0.01,-0.02,-170.02,-0.01,-0.04,-336.88
770,59,-8726,1148,107,-12804,0,0,-43.12,-0.01,-0.02,-170.02,-0.01,-0.04,-336.88
777,56,-8730,1155,104,-12808,0,0,-43.13,-0.01,-0.02,-170.02,-0.01,-0.04,-336.88
770,62,-8728,1148,110,-12806,0,0,-43.13,-0.01,-0.02,-170.02,-0.01,-0.04,-336.88
769,59,-8729,1147,107,-12807,0,0,-43.13,-0.01,-0.02,-170.89,-0.01,-0.04,-340.32
777,58,-8727,1155,106,-12805,0,0,-43.12,-0.01,-0.02,-170.89,-0.01,-0.04,-340.32
783,58,-8724,1160,106,-12802,0,0,-43.12,-0.01,-0.02,-170.89,-0.01,-0.04,-340.32
778,56,-8731,1155,104,-12809,0,0,-43.13,-0.01,-0.02,-170.89,-0.01,-0.04,-340.32
780,57,-8730,1157,105,-12808,0,0,-43.13,-0.01,-0.02,-170.89,-0.01,-0.04,-340.32
779,51,-8721,1156,99,-12799,0,0,-43.11,-0.01,-0.02,-170.89,-0.01,-0.04,-340.32
776,50,-8731,1153,98,-12809,0,0,-43.13,-0.01,-0.02,-170.89,-0.01,-0.04,-340.32
780,52,-8732,1157,100,-12810,0,0,-43.14,-0.01,-0.02,-170.89,-0.01,-0.04,-340.32
772,57,-8729,1149,105,-12807,0,0,-43.13,-0.01,-0.02,-171.76,-0.02,-0.04,-343.77
769,57,-8738,1146,105,-12816,0,0,-43.15,-0.01,-0.02,-171.76,-0.02,-0.04,-343.77
767,62,-8733,1144,110,-12811,0,0,-43.14,-0.01,-0.02,-171.76,-0.02,-0.04,-343.77
768,64,-8734,1145,112,-12812,0,0,-43.14,-0.01,-0.02,-171.76,-0.02,-0.04,-343.77
775,59,-8733,1152,107,-12811,0,0,-43.14,-0.01,-0.02,-171.76,-0.02,-0.04,-343.77
772,61,-8729,1149,109,-12807,0,0,-43.13,-0.01,-0.02,-171.76,-0.02,-0.04,-343.77
776,61,-8724,1153,109,-12802,0,0,-43.12,-0.01,-0.02,-171.76,-0.02,-0.04,-343.77
781,63,-8729,1158,111,-12807,0,0,-43.13,-0.01,-0.02,-171.76,-0.02,-0.04,-343.77
788,58,-8729,1165,106,-12807,0,0,-43.13,-0.01,-0.02,-172.61,-0.02,-0.04,-347.19
774,60,-8728,1151,108,-12806,0,0,-43.13,-0.01,-0.02,-172.61,-0.02,-0.04,-347.19
777,61,-8734,1155,109,-12812,0,0,-43.14,-0.01,-0.02,-172.61,-0.02,-0.04,-347.19
779,59,-8726,1156,107,-12804,0,0,-43.12,-0.01,-0.02,-172.61,-0.02,-0.04,-347.19
776,61,-8720,1153,109,-12798,0,0,-43.11,-0.01,-0.02,-172.61,-0.02,-0.04,-347.19
775,63,-8715,1152,111,-12793,0,0,-43.1,-0.01,-0.02,-172.61,-0.02,-0.04,-347.19
772,67,-8724,1149,115,-12802,0,0,-43.12,-0.01,-0.02,-172.61,-0.02,-0.04,-347.19
777,56,-8723,1154,104,-12801,0,0,-43.12,-0.01,-0.02,-172.61,-0.02,-0.04,-347.19
779,52,-8724,1156,100,-12802,0,0,-43.12,-0.01,-0.02,-173.47,-0.02,-0.04,-350.63
780,55,-8720,1157,103,-12798,0,0,-43.11,-0.01,-0.02,-173.47,-0.02,-0.04,-350.63
788,62,-8730,1165,110,-12808,0,0,-43.13,-0.01,-0.02,-173.47,-0.02,-0.04,-350.63
783,65,-8724,1160,113,-12802,0,0,-43.12,-0.01,-0.02,-173.47,-0.02,-0.04,-350.63
782,68,-8730,1159,116,-12808,0,0,-43.13,-0.01,-0.02,-173.47,-0.02,-0.04,-350.63
784,61,-8734,1161,109,-12812,0,0,-43.14,-0.01,-0.02,-173.47,-0.02,-0.04,-350.63
777,56,-8732,1154,104,-12810,0,0,-43.14,-0.01,-0.02,-173.47,-0.02,-0.04,-350.63
770,64,-8726,1147,112,-12804,0,0,-43.12,-0.01,-0.02,-173.47,-0.02,-0.04,-350.63
770,59,-8732,1147,107,-12810,0,0,-43.14,-0.01,-0.02,-174.34,-0.02,-0.04,-354.14
777,57,-8736,1154,105,-12814,0,0,-43.15,-0.01,-0.02,-174.34,-0.02,-0.04,-354.14
775,58,-8730,1152,106,-12808,0,0,-43.13,-0.01,-0.02,-174.34,-0.02,-0.04,-354.14
779,67,-8725,1156,115,-12803,0,0,-43.12,-0.01,-0.02,-174.34,-0.02,-0.04,-354.14
767,58,-8737,1144,106,-12815,0,0,-43.15,-0.01,-0.02,-174.34,-0.02,-0.04,-354.14
775,59,-8731,1152,107,-12809,0,0,-43.13,-0.01,-0.02,-174.34,-0.02,-0.04,-354.14
772,66,-8733,1149,114,-12811,0,0,-43.14,-0.01,-0.02,-174.34,-0.02,-0.04,-354.14
774,66,-8737,1151,114,-12815,0,0,-43.15,-0.01,-0.02,-174.34,-0.02,-0.04,-354.14
781,62,-8730,1158,110,-12808,0,0,-43.13,-0.01,-0.02,-175.2,-0.02,-0.04,-357.67
776,65,-8726,1153,113,-12804,0,0,-43.12,-0.01,-0.02,-175.2,-0.02,-0.04,-357.67
778,64,-8720,1155,112,-12798,0,0,-43.11,-0.01,-0.02,-175.2,-0.02,-0.04,-357.67
779,61,-8725,1156,109,-12803,0,0,-43.12,-0.01,-0.02,-175.2,-0.02,-0.04,-357.67
771,58,-8721,1148,106,-12799,0,0,-43.11,-0.01,-0.02,-175.2,-0.02,-0.04,-357.67
773,61,-8726,1150,109,-12804,0,0,-43.12,-0.01,-0.02,-175.2,-0.02,-0.04,-357.67
772,63,-8723,1149,111,-12801,0,0,-43.12,-0.01,-0.02,-175.2,-0.02,-0.04,-357.67
770,61,-8728,1147,109,-12806,0,0,-43.13,-0.01,-0.02,-175.2,-0.02,-0.04,-357.67
766,61,-8725,1143,109,-12803,0,0,-43.12,-0.01,-0.02,-176.06,-0.02,-0.04,-361.16
774,57,-8724,1151,105,-12802,0,0,-43.12,-0.01,-0.02,-176.06,-0.02,-0.04,-361.16
773,56,-8734,1150,104,-12812,0,0,-43.14,-0.01,-0.02,-176.06,-0.02,-0.04,-361.16
779,60,-8726,1156,108,-12804,0,0,-43.12,-0.01,-0.02,-176.06,-0.02,-0.04,-361.16
779,60,-8730,1156,108,-12808,0,0,-43.13,-0.01,-0.02,-176.06,-0.02,-0.04,-361.16
785,66,-8732,1162,114,-12810,0,0,-43.14,-0.01,-0.02,-176.06,-0.02,-0.04,-361.16
790,60,-8724,1167,108,-12802,0,0,-43.12,-0.01,-0.02,-176.06,-0.02,-0.04,-361.16
781,65,-8720,1158,113,-12798,0,0,-43.11,-0.01,-0.02,-176.06,-0.02,-0.04,-361.16
780,58,-8730,1157,106,-12808,0,0,-43.13,-0.01,-0.02,-176.91,-0.02,-0.04,-364.66
778,60,-8735,1155,108,-12813,0,0,-43.14,-0.01,-0.02,-176.91,-0.02,-0.04,-364.66
782,63,-8732,1159,111,-12810,0,0,-43.14,-0.01,-0.02,-176.91,-0.02,-0.04,-364.66
781,63,-8730,1158,111,-12808,0,0,-43.13,-0.01,-0.02,-176.91,-0.02,-0.04,-364.66
784,65,-8720,1161,113,-12798,0,0,-43.11,-0.01,-0.02,-176.91,-0.02,-0.04,-364.66
777,68,-8725,1154,116,-12803,0,0,-43.12,-0.01,-0.02,-176.91,-0.02,-0.04,-364.66
779,63,-8730,1156,111,-12808,-0.03,0,-43.13,-0.01,-0.02,-176.91,-0.02,-0.04,-364.66
780,67,-8730,1157,115,-12808,-0.03,0,-43.13,-0.01,-0.02,-176.91,-0.02,-0.04,-364.66
778,61,-8721,1155,109,-12799,-0.03,0,-43.11,-0.01,-0.02,-177.78,-0.02,-0.04,-368.24
775,57,-8723,1152,105,-12801,-0.03,0,-43.12,-0.01,-0.02,-177.78,-0.02,-0.04,-368.24
775,63,-8714,1152,111,-12792,-0.04,0,-43.09,-0.01,-0.02,-177.78,-0.02,-0.04,-368.24
775,60,-8724,1152,108,-12801,-0.04,0,-43.11,-0.01,-0.02,-177.78,-0.02,-0.04,-368.24
775,61,-8724,1152,109,-12801,-0.04,0,-43.11,-0.01,-0.02,-177.78,-0.02,-0.04,-368.24
772,61,-8730,1149,109,-12807,-0.04,0,-43.13,-0.01,-0.02,-177.78,-0.02,-0.04,-368.24
772,62,-8727,1149,110,-12804,-0.04,0,-43.12,-0.01,-0.02,-177.78,-0.02,-0.04,-368.24
756,58,-8734,1133,106,-12811,-0.08,0,-43.13,-0.01,-0.02,-177.78,-0.02,-0.04,-368.24
761,57,-8738,1138,105,-12815,0,0,-43.14,-0.01,-0.02,-178.64,-0.02,-0.04,-371.79
770,63,-8725,1147,111,-12802,0,0,-43.12,-0.01,-0.02,-178.64,-0.02,-0.04,-371.79
773,61,-8723,1150,109,-12800,0,0,-43.11,-0.01,-0.02,-178.64,-0.02,-0.04,-371.79
776,65,-8723,1153,113,-12800,0,0,-43.11,-0.01,-0.02,-178.64,-0.02,-0.04,-371.79
775,66,-8715,1152,114,-12792,0,0,-43.09,-0.01,-0.02,-178.64,-0.02,-0.04,-371.79
779,71,-8719,1156,119,-12796,0,0,-43.1,-0.01,-0.02,-178.64,-0.02,-0.04,-371.79
777,74,-8721,1154,122,-12798,0,0,-43.11,-0.01,-0.02,-178.64,-0.02,-0.04,-371.79
774,70,-8722,1151,118,-12799,0,0,-43.11,-0.01,-0.02,-178.64,-0.02,-0.04,-371.79
775,64,-8714,1152,112,-12791,0,0,-43.09,-0.01,-0.02,-179.5,-0.02,-0.04,-375.4
774,69,-8723,1151,117,-12800,0,0,-43.11,-0.01,-0.02,-179.5,-0.02,-0.04,-375.4
775,70,-8732,1152,118,-12809,0,0,-43.13,-0.01,-0.02,-179.5,-0.02,-0.04,-375.4
777,67,-8722,1154,115,-12799,0,0,-43.11,-0.01,-0.02,-179.5,-0.02,-0.04,-375.4
778,67,-8725,1155,115,-12802,0,0,-43.12,-0.01,-0.02,-179.5,-0.02,-0.04,-375.4
776,60,-8723,1153,108,-12800,0,0,-43.11,-0.01,-0.02,-179.5,-0.02,-0.04,-375.4
779,65,-8724,1156,113,-12801,0,0,-43.11,-0.01,-0.02,-179.5,-0.02,-0.04,-375.4
780,66,-8728,1157,114,-12805,0,0,-43.12,-0.01,-0.02,-179.5,-0.02,-0.04,-375.4
777,71,-8723,1154,119,-12800,0,0,-43.11,-0.01,-0.02,-180.37,-0.02,-0.04,-379.03
773,62,-8726,1150,110,-12803,0,0,-43.12,-0.01,-0.02,-180.37,-0.02,-0.04,-379.03
772,61,-8731,1149,109,-12808,0,0,-43.13,-0.01,-0.02,-180.37,-0.02,-0.04,-379.03
774,68,-8737,1151,116,-12814,0,0,-43.14,-0.01,-0.02,-180.37,-0.02,-0.04,-379.03
775,73,-8726,1152,120,-12803,0,0,-43.12,-0.01,-0.02,-180.37,-0.02,-0.04,-379.03
777,66,-8721,1154,113,-12798,0,0,-43.11,-0.01,-0.02,-180.37,-0.02,-0.04,-379.03
775,61,-8719,1152,108,-12796,0,0,-43.1,-0.01,-0.02,-180.37,-0.02,-0.04,-379.03
773,63,-8720,1150,110,-12797,0,0,-43.1,-0.01,-0.02,-180.37,-0.02,-0.04,-379.03
772,68,-8726,1149,115,-12803,0,0,-43.12,-0.01,-0.02,-181.24,-0.02,-0.04,-382.68
781,61,-8724,1158,108,-12801,0,0,-43.12,-0.01,-0.02,-181.24,-0.02,-0.04,-382.68
789,62,-8723,1166,109,-12800,0,0,-43.12,-0.01,-0.02,-181.24,-0.02,-0.04,-382.68
784,64,-8723,1161,111,-12800,0,0,-43.11,-0.01,-0.02,-181.24,-0.02,-0.04,-382.68
781,66,-8721,1158,113,-12798,0,0,-43.11,-0.01,-0.02,-181.24,-0.02,-0.04,-382.68
779,62,-8726,1156,109,-12803,0,0,-43.12,-0.01,-0.02,-181.24,-0.02,-0.04,-382.68
775,57,-8728,1152,104,-12805,0,0,-43.12,-0.01,-0.02,-181.24,-0.02,-0.04,-382.68
774,60,-8727,1151,107,-12804,0,0,-43.12,-0.01,-0.02,-181.24,-0.02,-0.04,-382.68
774,65,-8728,1151,112,-12805,0,0,-43.12,-0.01,-0.02,-182.09,-0.02,-0.04,-386.29
